VideoId,Comment,CommentID,relpy_text,replyID,Dhate,Dpolitical,SYhate,SYpolitical,MYhate,MYpolitical,hateness,political,hatespeech_or_not
wTC82U32e54,약자가 강자의 방식으로 의견을 표출하는 행위는 지양해야하지만 메세지 자체를 왜곡해서는 안된다 생각합니다.,UgxfyDE13sA_dZSRQNV4AaABAg,테러리스트의 메시지는 왜곡돼도 됩니다.,UgxfyDE13sA_dZSRQNV4AaABAg.9_B88brSTXY9_Nf2bXD-2k,1,2,1.0,0.0,0.0,0.0,1,1,1
wTC82U32e54,약자가 강자의 방식으로 의견을 표출하는 행위는 지양해야하지만 메세지 자체를 왜곡해서는 안된다 생각합니다.,UgxfyDE13sA_dZSRQNV4AaABAg,무고한 사람들한테 무차별적으로 피해입히면서 자기들 얘기 들으라고 한다?,UgxfyDE13sA_dZSRQNV4AaABAg.9_B88brSTXY9_NfDkk9N_8,0,2,1.0,2.0,0.0,0.0,0,1,0
wTC82U32e54,약자가 강자의 방식으로 의견을 표출하는 행위는 지양해야하지만 메세지 자체를 왜곡해서는 안된다 생각합니다.,UgxfyDE13sA_dZSRQNV4AaABAg,왜곡된 시위를 하면 메시지도 왜곡될수밖에 없죠,UgxfyDE13sA_dZSRQNV4AaABAg.9_B88brSTXY9_NfIw7e1ix,0,2,1.0,2.0,0.0,0.0,0,1,0
wTC82U32e54,약자가 강자의 방식으로 의견을 표출하는 행위는 지양해야하지만 메세지 자체를 왜곡해서는 안된다 생각합니다.,UgxfyDE13sA_dZSRQNV4AaABAg,@곽호진 일부 공감합니다.,UgxfyDE13sA_dZSRQNV4AaABAg.9_B88brSTXY9_NzdTknYq5,0,2,0.0,0.0,0.0,0.0,0,1,0
wTC82U32e54,장애인이 국가를위해 무얼기어했나?? 장애인이 벼슬인가?? 열심히사는 정상인이 왜 피해를 봐야하나?? 약자코스프레 이젠 역겁다..이준석말에 적극 공감한다..,UgyUVscsvEdiKTdfi9B4AaABAg,저들도 누군가의 가족입니다.<br>국가를 위해 무얼 기여했냐고 따진다면 그들의 가족이 저들을 위해서 배로 기여를 하고 있죠. 장애인 관련 시설에서 근무하고 있는 직원들도 있잖아요.<br><br>그렇기에 저들을 안고 가는건 괜찮은데<br>저렇게 약자갑질 하면서 다른 이들에게 피해를 주는건 틀렸다는게 핵심일 듯요,UgyUVscsvEdiKTdfi9B4AaABAg.9_ASf5kHgji9_B8qlao7W-,0,0,0.0,1.0,0.0,0.0,0,0,0
wTC82U32e54,그동안 여성가족부는 뭐했나? 장애인가족부는 만들어야 좀 나아질려나.... 어떻게 보면 여성보다 장애인이 사회적 약자일텐데.... 여자만 약자라고 일한듯...,UgzsTiv9KHHyqAum61R4AaABAg,ㄹㅇㅋㅋ<br>성인지예산 30조원으로<br>저분들 지원했으면 시위할 일 없었을 듯,UgzsTiv9KHHyqAum61R4AaABAg.9_ACujetxFw9_B8xTbodK2,1,0,1.0,2.0,1.0,0.0,1,1,1
wTC82U32e54,이준석은 머리만 있고 가슴은 없네...........성숙하다는건 품을수 있는 가슴일텐데....그의 가진 그릇이 의심스럽고 이런분이 당대표라니 부끄럽네요... 한 국민으로 정말 부끄럽네요...이준석씨는 그들을 따뜻히 안아주시고 따뜻히 손잡아주세요... 그리고 이야기 하세요..........,Ugy8D9Uggv1rb8st8-l4AaABAg,아줌마 알았으니까 빨리 타시라니까요 저 지각해요,Ugy8D9Uggv1rb8st8-l4AaABAg.9_9aA3hp4gS9_9n9AOb0ra,0,0,1.0,1.0,1.0,0.0,1,0,1
wTC82U32e54,불법 프레임. 참 쉽지. 합리적이고 다수의 지지도 얻겠지. 진짜 세상 참 악하다.,Ugwph4fqBZGkrbg9KE94AaABAg,꼬우면 사회적 합의를 거쳐서 합법으로 만들던가 아 ㅋㅋㅋ 다수가 사회적으로 합의하고 지지하니까 상식이고 법인거다,Ugwph4fqBZGkrbg9KE94AaABAg.9_9V36-0cc19_9mOklYHr6,0,2,0.0,2.0,0.0,0.0,0,1,0
wTC82U32e54,이준석말에 적극동의합니다 ㅎㅎㅎ 불법시위꾼들 뭐가잘났다고 권리를행사하나?,UgyBXqApyZqocy2PfGh4AaABAg,"이동을 하려면 목숨을 걸어야하는 절박함을 말하는거다.<br>장애는 내가 가질 수도 있고, 너희들도 갖을 수있다. <br>너희들도 장애를 갖는다면 지하철을 탈때 목숨을 걸어야하는 현실이다.<br>너나 나, 우리 목숨이 걸릴 수도 있는 문제를 알리기위해 조금의 불편이 그렇게 크게 다가오냐...준석아",UgyBXqApyZqocy2PfGh4AaABAg.9_94coPkYL09_K9DmV-8Vo,0,1,0.0,1.0,0.0,1.0,0,1,0
wTC82U32e54,지보다 어려운 사람을 살펴보는게 정치인으로서 로서 해야할  도린데  남의 어려운 사정을 무시하다니.<br>국힘 국회의원을 재산공개 해봐라.<br>결국 부자만을 위한   국정을 펼치겠다는 얘기네.,UgxRhemVcKqUcWY_suJ4AaABAg,"출근길을 방해받는, 세금내는 일반인들의 사정을 들어준건데?ㅋㅋㅋㅋ",UgxRhemVcKqUcWY_suJ4AaABAg.9_8zU5IzJZo9_9mBm1_ZnQ,0,2,0.0,2.0,0.0,0.0,0,1,0
wTC82U32e54,지보다 어려운 사람을 살펴보는게 정치인으로서 로서 해야할  도린데  남의 어려운 사정을 무시하다니.<br>국힘 국회의원을 재산공개 해봐라.<br>결국 부자만을 위한   국정을 펼치겠다는 얘기네.,UgxRhemVcKqUcWY_suJ4AaABAg,@BIG D 상대하지마셈<br>지능에 문제가 있는 애들임,UgxRhemVcKqUcWY_suJ4AaABAg.9_8zU5IzJZo9_B8IUNpb97,1,2,1.0,1.0,1.0,0.0,1,1,1
wTC82U32e54,절대로 사과하지마라<br>장애인들 꼭 출근길 시위해서 시민들 불편하게한다<br>국회 출입문들 막고해라<br>법 만드는 사람들에게 해야지<br>시민들이 무슨죄<br>시위하는 장애인들 욕하고싶다,Ugwe2AGLEyEbsldNiTF4AaABAg,아 그러네...국회에 가서 국회출입문을 막으면 되네..아니면 문재인 청와대에가서 하면 되네..왜 거기에서 안하고....흠...,Ugwe2AGLEyEbsldNiTF4AaABAg.9_8iNrGf0r09_8kNrenCDB,0,0,0.0,2.0,0.0,2.0,0,1,0
wTC82U32e54,이준석이 알아버렷네. 절반의 지지면 집권할 수 있는 것을. 그래도 더 나은 세상을 위해 노력해 주길..,Ugz9EedzgJIKDcOIMa94AaABAg,@ㅁ 사람은 다른 사람의 잘린 다리보다 내 손톱의 가시가 더 아픈 법이죠. 저 분들의 방식에 동의하지 않지만 떼쓰기라고 하면 너무 서러워하실 것 같네요.,Ugz9EedzgJIKDcOIMa94AaABAg.9_8bH9kL4WH9_91TNAuV4I,0,1,0.0,0.0,0.0,0.0,0,0,0
wTC82U32e54,이준석이 알아버렷네. 절반의 지지면 집권할 수 있는 것을. 그래도 더 나은 세상을 위해 노력해 주길..,Ugz9EedzgJIKDcOIMa94AaABAg,@김종현 정치인들이 모든 사람이 더 나은 삶을 살수있도록 노력해야하는것도 중요하지만 합당하지 않은 요구와 방법에는 확실하게 선을 긋는 것도 중요하다고 생각합니다. 그런점에서 이준석 대표를 비판할수 없고 오히려 다들 이미지 관리하느라 쉬쉬하는 문제에 대해 총대를 맨것이 진정한 정치인이라고 생각드네요. 그리고 이준석 대표도 이번 이슈에 대해 저 방법이 잘못됐다고 비판하였구요,Ugz9EedzgJIKDcOIMa94AaABAg.9_8bH9kL4WH9_92gt_FBKK,0,2,0.0,2.0,0.0,2.0,0,1,0
wTC82U32e54,이준석이 알아버렷네. 절반의 지지면 집권할 수 있는 것을. 그래도 더 나은 세상을 위해 노력해 주길..,Ugz9EedzgJIKDcOIMa94AaABAg,@ㅁ 생각의 차이가 있을 수 있죠. 모쪼록 어느 정치인이든 더 나은 세상만들기가 그들의 소신이 되길 바랍니다.,Ugz9EedzgJIKDcOIMa94AaABAg.9_8bH9kL4WH9_94xzTqOym,0,0,0.0,0.0,0.0,0.0,0,0,0
wTC82U32e54,왜 사과를 하나ㅋㅋ 5년간 말 안 들은 180석한테 가서 드러눕고 그래야지 같은 시민들 볼모로 잡는게 정상임? 그리고 저거 욕하면 약자혐오자로 몰고? 정상이 아닌 이유가 있다ㅉㅉ,UgyfAd5re0tI5NZiDXJ4AaABAg,장애가 권력이지 <br>이거 비난 하면 이준석처럼 장애인 차별주의자로 몰아감<br>준석이는 맞는말한건데,UgyfAd5re0tI5NZiDXJ4AaABAg.9_8NIAtDQ3j9_B6S2N6SmR,0,2,1.0,2.0,1.0,2.0,1,1,1
wTC82U32e54,우리 정상인들은 하루 출근길이. 고통받았지만 대한민국 장애인들은 출근길 365일. 고통 받고있습니다 오직했으면 불편한몸 이끌고 불법까지 시위를 했겠습니까. 솔직히 우리 출근지하철역 장애자들 위해 편히시설 해논데 보셨습니까? 저들도 우리 정상인들과 같은 정신과 마음를 가지고있고 일하시는 장애우들은 우리와같이 같은 세금를 내고 있습니다. 우리 장애가 없는 분들 제발 🥺 한쪽으로만 치우치지말고. 베려하는 마음으로 생각해주셨으면 합니다,UgzlKf3B_cC5dhRTEBB4AaABAg,그 공통을 시민이 줬습니까? 자기 피해를 호소하고 싶은면 당사자에게 하세요. 무관한 사람들 한테 피해주지 말고요,UgzlKf3B_cC5dhRTEBB4AaABAg.9_8Hs3B-lIJ9_8LGD-9I23,0,2,0.0,2.0,0.0,0.0,0,1,0
wTC82U32e54,우리 정상인들은 하루 출근길이. 고통받았지만 대한민국 장애인들은 출근길 365일. 고통 받고있습니다 오직했으면 불편한몸 이끌고 불법까지 시위를 했겠습니까. 솔직히 우리 출근지하철역 장애자들 위해 편히시설 해논데 보셨습니까? 저들도 우리 정상인들과 같은 정신과 마음를 가지고있고 일하시는 장애우들은 우리와같이 같은 세금를 내고 있습니다. 우리 장애가 없는 분들 제발 🥺 한쪽으로만 치우치지말고. 베려하는 마음으로 생각해주셨으면 합니다,UgzlKf3B_cC5dhRTEBB4AaABAg,@Kang Dylan 한가지만 물어보겠습니다 그럼 장애인들은. 우리와 같은 시민이 아닙니까? 그리고 당신과 같은 생각를 가진 분들이 지금 이같은 상황를 만들었다 생각안하시나요,UgzlKf3B_cC5dhRTEBB4AaABAg.9_8Hs3B-lIJ9_8gAZXeDmQ,0,1,0.0,1.0,0.0,0.0,0,1,0
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,그정도도 이해 못하는 사회는 답이 없는 거에요.,UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_D-pXYxvOv,0,1,0.0,0.0,0.0,0.0,0,0,0
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,@deew udd 제가 당신 집으로 배송되는 공산품을 전부 훔쳐서 불태워도 될까요? 제가 환경오염으로 삶의 터전을 잃고있는 환경단체사람이라면요. 아무도 제 얘기를 들어주지않거든요.,UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_DFBsWAAjA,0,2,0.0,0.0,1.0,0.0,0,1,0
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,@deew udd 그정도도 이해못하시면 안되는거 아시죠? 제발 감성에 휘둘리지마시고 이성으로 생각하세요 부탁드립니다. 아니시라면 투표를 멈춰주세요. 같은 한표라는게 슬픕니다.,UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_DFKqclCEK,1,2,0.0,0.0,0.0,0.0,0,1,0
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,"이동을 하려면 목숨을 걸어야하는 절박함을 말하는거다.<br>장애는 내가 가질 수도 있고, 너희들도 갖을 수있다. <br>너희들도 장애를 갖는다면 지하철을 탈때 목숨을 걸어야하는 현실이다.<br>너나 나, 우리 목숨이 걸릴 수도 있는 문제를 알리기위해 조금의 불편이 그렇게 크게 다가오냐...준석아",UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_K9LFBRyDG,0,1,0.0,1.0,0.0,1.0,0,1,0
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,@나다우와 뭔개소리야이건 ㅋㅋ,UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_LesnQpfUV,1,0,1.0,0.0,1.0,0.0,1,0,1
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,@나다우와 아니 저시위랑 생존의문제랑 무슨 상관임 ㅋㅋ,UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_LtqPHzqik,0,2,1.0,2.0,0.0,0.0,0,1,0
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,@나다우와 자동차 교통사고로 죽는사람이 몇이나 될거같니? 도로교통법 바꾸라고 시위하면서 니 자동차 부셔버리면 이해해줄꺼임? 왜 법을 어기면서까지 남한테 피해를줌?ㅋ,UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_M2RLka0v5,1,2,0.0,2.0,1.0,0.0,1,1,1
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,@나다우와 ㅋㅋ 도로교통법으로 죽는사람은 사람도 아니야? 그리고 엘리베이터 설치를 안하냐? 시위 방식이 잘못됬다고.. 아저씨 그나이쳐먹고 그나이에 이룬것도없고 감성에 찌들어서 못배운건 알겠는데 이성적으로좀 생각하세요.. 저게 정당한 시위인지 ㅋㅋ,UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_MHpSh9cTj,1,2,0.0,2.0,1.0,0.0,1,1,1
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,"@이구루룰 설치되있지 않은 지하철에서 미래에 장애를 얻을 수 있는 너나 너의 가족들이 목숨의 기로에 서있을 지도 모른다고 생각해보거라.<br>남의 생존의 문제를 남의 일로만 보지 말아라.<br>미래에 너의 일이 될 수있으니...<br>나보다 못한 현실에서 생존의 문제를 안고 살고있는 사람들에게 좀 더 여유있는 시선으로 봐줘라.<br>그리고, 말장난으로 잠깐의 시원함을 주는 정레기들에게 휘둘리지마라.",UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_MIIznUJuW,0,1,0.0,0.0,1.0,1.0,0,1,0
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,@이구루룰 정치권은 22세기에 이런 기본권 시위가 있는 현실에 부꾸러워해야하는게 정상아니겠니.<br>집권당 당대표 정도되면 미안함을 느끼며 현실을 바꾸겠다는 위로를 해야하지 소외계층을 악마화하고 갈라치기로 서로 혐오하게 만들어 정치적 이익을 보려한다면 그게 진정한 악마다.,UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_MJ1925zsM,0,1,0.0,0.0,1.0,1.0,0,1,0
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,@나다우와 그렇게 따지면 교통사고는 너도 당하고 나도당해.. 난 장애인이 되도 저딴식으로 시위 안해 그리고 할머니 임종 보러 가야한다니까 버스타고 가라고?ㅋㅋ 누구한테는 저 시간이 소중한 시간이 될거란 생각은 절때 못하지? 그냥 장애인은 불쌍하다.. 이것밖에 생각못하지? 그리고 무슨 요구는 지나치게 많다고 생각안함? 그리고 엘리베이터 설치 하고있는 중이고ㅋㅋ 뭐가 불만임? 저런시위가 정당함?,UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_MJtt3p1fc,0,2,1.0,2.0,0.0,0.0,0,1,0
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,@나다우와 그리고 계속 갈라치기 하는데 ㅋㅋㅋㅋㅋ 문재인이 갈라치기 원조지 그냥 유튜브에 문재인 갈라치기 해도 연관검색어가 뜬다 ㅋㅋㅋㅋㅋㅋ 진짜 뭐 조선족인가?,UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_MK0gTno3m,1,2,1.0,2.0,1.0,2.0,1,1,1
wTC82U32e54,그분들의 어려움은 압니다<br>당연히 장애인이동권에 대해서는 보장되어야할일입니다<br>하지만 불법시위는 안됩니다<br>출근을 해야하는 많은이들도 힘들게 살아가는 우리 이웃입니다,UgxTnLSRXpWP5FT46vZ4AaABAg,@나다우와 아니 이동권보장 당연히 받아야하고 개선작업중인데,UgxTnLSRXpWP5FT46vZ4AaABAg.9_8E0-DUKLm9_NfWnsUyBx,0,2,0.0,1.0,0.0,0.0,0,1,0
wTC82U32e54,첨엔 존나 민폐네 싶었는데    하긴... 얼마나 답답햇으면 저럴까 생각도 들긴한다  아무리 부탁하고 정치인들이 약속하고 해서 투표도했을테지만 2011년부터 저상형 버스 증가가 거의 없는 수준이라니.. 그동안 이사람들이 평화적시위를 할때 아무도 안들어주고 관심이 없었으니까 못참고 이성을 잃어서 저러는게 아닐까?  난 몸이 건강해서 저분들의 심정이 어떤지 모른다...,UgzzBVXEEwhhVyzcb6d4AaABAg,우리나라만큼 장애편의시설이 잘된곳이 어디있는가,UgzzBVXEEwhhVyzcb6d4AaABAg.9_8ByphbWdt9_8HRFHkVLl,0,2,0.0,0.0,0.0,0.0,0,1,0
wTC82U32e54,장애인이 약자라해도 불법적 시위를 옹호 해서는 안됩니다..코로나 시국에도 생계를 위해 지옥철을 뚫고 출근하는 일반 시민에게 피해를 주는 행위를 옹호 하고 장애인이닌까 이해 해야하는 게 상식입니까,UgxanzTf6BcnyFHY_O94AaABAg,이건 맞아.세상 유도리있게 살라고 해도 불법은 하면 안되지,UgxanzTf6BcnyFHY_O94AaABAg.9_8AasVQdMB9_AyrVsMMbt,0,2,0.0,0.0,0.0,0.0,0,1,0
