commentID,comment_text,hate_instigation_level,hatespeech_or_not
UgxhgExjohpVgSbiz-R4AaABAg,박근혜씨가 뭐야ᆢ 최소한의 예의가 필요합니다ㆍ 기자분들ㅜ,0.8,0
UgwKmpUOPErlNJHfdSN4AaABAg,박근혜씨가 뭐예요?jtbc…….. 문재인씨라고 하는지 보겠습니다. 언론사는 편협하면 안되지요,0.0,0
UgxFYIv8gII_ibgojiF4AaABAg,사람들이 다 잊어먹은 것 같지?,0.5,0
UgzJy8P3AI_8cK5gVFd4AaABAg,사면이지 죄없어서 풀려난게 아니에요.,0.5,0
Ugwa3wjkM2vQm8Ae1eN4AaABAg,세월호를 기억하라무능한 한사람으로 인해 아직도 돌아오지 못하는 아이들을 기억하라노란리본을 달고 오늘도 나는 기도한다,1.0,0
UgxP2dl-3xmVIkq6aF54AaABAg,씨이발같은 Jtbc만 박근혜'씨'라고 하네,0.0,1
UgxqMgJw3qOxMr15Gkh4AaABAg,어디가  아픈모습이지? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.5,0
UgxJO5w9kiU7BONFeT94AaABAg,에궁 좀 잘사시지업보,0.8333333333333334,0
UgzqMhgdNDphYDQqi8R4AaABAg,와 ㅎㄷㄷ 여자경호원도 덩치 크고카리스마 지린다싸움 잘하게 생겼네,0.3333333333333333,0
UgxK3tKPfoxNwszdPcx4AaABAg,왜저럴까...저정도면사이비수준인걸...,1.0,0
UgyD0H_mf0Y8LQtIDXJ4AaABAg,이게 환영할일이냐?  저러니까 자기가 뭔짖을했는지도 모를거다,1.0,0
Ugym5JhlyIqVzl8Hiat4AaABAg,임기마친 대통령은 □□□  전 (직)대통령.하야• 탄핵된 대통령은 전직대통령 □□□.맞는 표현입니다.,0.0,0
UgwZCPzuZlzVYRoljdN4AaABAg,저러니 국민들이 끌어내렸습니다부끄러움은 국민들의 몫!꿈속에서 공주노릇하며 평생 사셔밥은 먹여드릴께~~,1.0,0
UgxjErY1FZn_riH9acJ4AaABAg,"저중에서 가장 의연한 대통령 다운 태도. 박근혜님이 여자 대통령이 아니면, 구속까지 되었을까 하는 생각이 든다.",0.0,0
UgxHcKPAtgeYXV1CgtB4AaABAg,정말 인간이라면 자숙하고 조용이 사세요언제까지 노리개로 사실랍니까?,1.0,0
UgwXcalxiwubUGBON8B4AaABAg,정신 못 차리고 정치에 힘을 보탠단다....애초에 반성은 없다.,0.0,0
UgxhOb0Wrac0UAl9gNh4AaABAg,"조작질로  탄핵난동을 조장한놈이나 방송국은 그 댓가를   어덯게 치루게 될지 두고 보겟다,ㅎㅎ국민들은  잘 잊어버린다고 하는데잘 안 잊혀지는것도 있다.",0.0,0
UgwPJTWPsjJ4F7lWPDt4AaABAg,코로나부터 시작해서 대한민국은 대구가 다 말아먹네ㅋㅋㅋㅋㅋ,0.6666666666666666,0
UgyeJVvoOCuN60IBm-R4AaABAg,탄핵된 사람도 경호해주나?생각이 없는건지생각을 안하는건지순실이 좋아하겠네거참,0.8571428571428571,0
UgxEMqMP_15ENkYRsfR4AaABAg,탄핵받고 쫓겨난주제에 여생은 쥐죽은듯 반성하며 보이지마라,0.0,0
UgwND7bMiQIa0rFB4uB4AaABAg,태극기가바람에마음껏휘날립니다...정치적 고향마음의 고향으로돌아오셨습니다...머언 먼5년의 옥고의 길에서인제는돌아와우리 앞에 선우리의누님같은이여...사랑의 주님영혼이잘 됨같이범사가잘되고영육간에강건케하시옵소서 ... 🙏🙏🙏,0.5,0
UgxlkmyT53UHjKBCeXV4AaABAg,해바라기 아저씨 ㄹㅇ 대졸귀 ㅜㅜ,1.0,0
Ugy6uRoK0BkQG4LEM094AaABAg,화나네 죄인이 왜 이러는데 박근혜가 먼데 죄인이지 왜들 날리는지 보기싫네,0.0,0
UgwDyb8nt_nRn5UiO714AaABAg,3대 엑스맨1.이경이2 김의겸3.추미애,0.0,0
UgzvJ4U3hJrbP3PftKR4AaABAg,"* 거짓말 왕은 누구일까 ? *  이재명, 조국, 윤미향, 추미애, 문재인 ? “김문기 몰랐다”던 李, 호주 출장 동행 사진 또 나왔다""공정한 대통령이 되겠습니다. 특권과 반칙이 없는 세상을 만들겠습니다. 상식대로 해야 이득을 보는 세상을 만들겠습니다. 이웃의 아픔을 외면하지 않겠습니다. 소외된 국민이 없도록 노심초사하는 마음으로 항상 살피겠습니다. 국민들의 서러운 눈물을 닦아드리는 대통령이 되겠습니다.""",1.0,0
Ugxtk1qYdKd4zEK0fnt4AaABAg,"국힘당선대 위원장춤애, 부위원장 흑석김의겸과 이경을 적극 추천함.",0.6666666666666666,0
UgyEoG3Ek6GpCT88Q4V4AaABAg,단연 최고공신은 추 라고 큰 소리로 외칩니다윤 당선되면 특별공신상은 무조건 추,1.0,0
UgynQmjJv1FzWM7xfqN4AaABAg,못된짓을 하다 언젠가는 부메랑되어 본인들 머리에 꽂힐줄로 믿는다 표리부동의 아수라들 ..,1.0,0
UgywJRW_JYVSRTLvonF4AaABAg,민주당에 정신나간 몇몇 국회의원들땜에 이재명 이만 박살 나는구나.,1.0,0
UgwUaDGGc0vkxhoSmVh4AaABAg,사인방 고민정 추미애 이경 김민희 들때매 표떨어지는 소리들린다,0.0,0
Ugxp05DHyrYGxGA_1bJ4AaABAg,손혜원 에게민주당은 무슨 약점  잡힌거 있나요?,1.0,0
Ugx4eaBmyeoVldo4GKl4AaABAg,숨이 턱턱 막히는 3대장...,1.0,0
Ugxvzjfe0DNs5SKX1zR4AaABAg,"안치환, 추미애, 송영길, 김의겸. 이경, 고민정, 이재명...등은 네가티브 프레임 전략으로 윤석열 지지율을 높이는데 혁혁한 공로를 세우고 있음.",1.0,0
UgxEFe3C-ATMuxlbFw14AaABAg,"안치환이나 이경은 말실수가 아니라 인종차별, 성차별 특히나 소수 성별집단을 차별함과 동시에 미국이 배출한 세계적인 팝아티스트를 모욕했으니 번역을해서 미국에도 알려야 합니다",1.0,0
UgwBoSPM9QBhb2hCHbh4AaABAg,여기에 고민정이 빠지면 섭한데.,0.6666666666666666,0
Ugw_dcxMvC6f2jIh5wN4AaABAg,"우상호씨!  제발, 부탁인데  이경  인사 조치 하지 마세요. 그리고 추미애, 김의겸에게도 많은 격려 말씀을 해 주세요.   이 세 분이 진정 국민의 힘!  최고의  조력자니까요. 부탁해요.",1.0,0
UgyoviIYOPoC-z7iAZ94AaABAg,우상호의원님 말씀잘 하셨습니다 저 세분 어떻게 좀하세요 더민주당찍고 싶어도 못찍을것 같아요 윤후보님 찍고싶네요,1.0,0
UgyZFtHJ4CG9bULHBMd4AaABAg,윤석열 부부는 공금을 빼  초밥을 먹거나 부하 공무원을 마누라의 개인비서로 쓰지 않았다.,1.0,0
Ugwh_hBU5fM-odXwKeR4AaABAg,윤종률 후보로 뭉칩시다,0.0,0
UgzXmX7mdW-tRusdFU14AaABAg,이경 최민희  추미애는윤석열을  도와준다,1.0,0
UgwpP8us8-bxUjW-kXp4AaABAg,이경 최민희는.....거의 레전드다...,0.75,0
Ugyt3JeqxejyrPQ47394AaABAg,"이경, 추미애,  김의경 이분들에게 국힘은 표창장 줘야됨ㅎ  최민희도 끼어줘.",1.0,0
Ugyj63UTjIQxXuJBH7N4AaABAg,이경.독사같은표정으로~  그걸말이라고하냐???!!!!!,1.0,0
Ugy5r5aR2SP5HPyYEpR4AaABAg,이경은 기자단에서 완전 종결시켜야 할것이다 ᆢ또한 의겸이는 정계에서 영원히 퇴출시켜야 한다 ᆢ,1.0,0
UgwWgbhTZgx-ePzIz_54AaABAg,이경은 매번 티비 해설가로나올때마다 혼자 쉽게 흥분하는행동 여러번 봣습니다좀 더 자제하는법 배워야 할듯요교수라면서~???,1.0,0
Ugw0v6TLQyxgAex-y-x4AaABAg,이재명 대통령 화이팅 입니다 아자 아자 화이팅 만세 감사합니다 아자 화이팅 만세 감사합니다,1.0,0
Ugw1G6njjZ5v0z-1IYB4AaABAg,이재명 주변에는 저렇게 악날하고 추악한 여자들 뿐인지 궁금혀~ㅋ     더불당에는 하나같이이재명과 똑같이 인간 이하의 몰상식 하고 무식하고 천박한 말만 하는지 국민들은 이제 놀랍지도 않는다,0.0,0
UgxKBBt9kZSSYIhd7rp4AaABAg,장예찬 잘하고 있습니다아이고 착하고 잘생기고 당당하게옳은소리 잘합니다 대선승리 윤석열,1.0,0
UgzEwZmOEUyj2Hsps314AaABAg,"좌파의 ×맨, ×우먼?하나빠졌네 고인정!우파로 봐선 고마운분들 ㅋㅋㅋㅋ 오늘날 윤석열후보를 도와주신분들 ㅋㅋㅋㅋㅋ 수준들 하고는,  이재명 뺨쳐요!",1.0,0
Ugxs0AIFMFnBOSr-eSt4AaABAg,최민희'이경'고민'난국'용민'민석''어중'미애'강욱'조구기'시미니'진봉'근택'국힘에없어서는안될사람들'고마우신분들',1.0,0
UgyijmXo2ixYk9d3HY54AaABAg,추.이경.의겸.우.송.현:하는짓보면 더욱더 윤 후보님을  응원합니다 더불민주당은   뻔뻔하다무얼 많이 잘못이있어 이리 민주당원들은 상대방 비방하는데 열을 올리는지 더욱  궁금하네.이래서 정권교체가 정답입니다이분들 저발 방송 안 나왔으면합니다,1.0,0
UgxzOYqQ1fWTfQWzVWV4AaABAg,"추미,고민,김의,최민  이것들의 공통점은?천성이 얄팍해서 살살 약만 올리면 됩니다.매일매일 나오도록 해야 됩니다.최고의  운동원이거든요.윤석열은 참 복도 많어.",0.5,0
UgxfvNqnhcQoNAcMd-B4AaABAg,추미애 명령을 거역했더니 윤석열이 대통령이 되었다.곧.,1.0,0
UgwOAUhNv0928FDOP-B4AaABAg,추미애. 이경. 김민정. 최민희. 김의겸… 쓰레기통 넣어야합니다,1.0,1
UgxqfLdGy-0J2tX248p4AaABAg,"국짐 당대표가 그랬죠... ""실패한 대통령 만드는데 일조하지 않을것"" .. 준석이는 아는거죠 ..윤씨가 자질이 없다는거.. 그런후보 찍으시게습니까 ??",0.0,1
UgxuyLTKeYD8h2Qmsxh4AaABAg,김만배 녹취록에 윤석열이 가담한거 언급함. 김만배 누나가 윤석열 아버지 집을 사준 날이 화천대유 팀이 돈을 나눈 날이다. 열린공감 보세요..,1.0,0
Ugx0kyQPjfFxc6CEudh4AaABAg,멀쩡하다 주사맞고 사망했는데 무슨 조사를하고 인과관계가 왜 필요한가   정부가 책임져야지,0.0,0
UgzrJEmZ_fYot6TM6Qx4AaABAg,부산은행 부실수사로 대장동 자본금 마련해준 윤석열.  윤석열 승진시킨 박영수.  화천대유 그분은 조재연 대법관. 우병우 녹취록 등장..,1.0,0
UgzSxUCEb7HsKgW5nN94AaABAg,생활치료센타?말은 바로 합시다 거기도 환자격리센타 입니다,0.0,0
UgxkVjmMErHlkt6hTNt4AaABAg,아침 저녁 매일 백신맞아도  오미크론 걸린다. 자연면역기능이 소멸되어 가기 때문이 아닐까요 ?혹은  백신속의 돌기 유전자가 체내에서 무한 반복 증식하면 어떤일이 일어날까요? ?  아무도 모른일임니다.,0.0,0
UgzRzaSItvwbY7KC72h4AaABAg,이동욱교수님이 개최하는 매주 토욜 2시 광화문 백신반대시위 집회에 참석해주세요.국민들이 깨어나야합니다! !,0.5,0
UgxTeOki0xJXEfp3n194AaABAg,주식 잘할꺼면 이 세분 영상이면 끝!장초단타-----------기선제압당일단타-----------창원개미마  인  드-----------야손TV♥️,0.0,0
UgzCeiN_b2Ezw2YZqjZ4AaABAg,당신들이 사는 옆집에 누가 사는지? 님들은 다아시나요?,1.0,0
UgyP_ACnfwJIDAntGCl4AaABAg,이재명은 남들은 평생에 한번 있을까말까 하는일이 이렇게 많이 생기는대검은조직  음모 깡패 죽음 왜 이런것이주변에 둘러 쌓여있는지...ㅠㅠ,1.0,0
UgzECmBkxbOs0i7k2VZ4AaABAg,8000억은수내동 옆집에있다 빨리 압수수색해라,0.0,0
UgyRna-M_89_InMSZRl4AaABAg,A씨 공개하라ㅡ,1.0,0
Ugy_RmOEJ891Y88qCFR4AaABAg,ㅋㅋㅋ이죄명구하기로 돈 엄청 썼네!이렇게 돈을 몇백억씩 써가면서 재판결과 얻어냈는데도  죄명이는 관련없다고 하지!거짓말쟁이 사기꾼!,0.5,1
UgxY-5ARwgG8cTyrObN4AaABAg,갈수록 찢재명 감옥직행이네,1.0,1
UgyV_i1bOSqMvKbLoHp4AaABAg,결국  대장동  이재명  최후 보루  머리통   ㅡㅡ김오수가  문정권   하수  내시   ㅡㅡ수사 못해  3' 9  이후  3개월이면   수사   끝나,0.5,0
Ugw_lRWiux4EmhjCDAB4AaABAg,그분은  본시  없고  처음 3인방  에의해  만들어진  부동산 브로크들만  존재하는것이다 그들은  윤석열 을 비롯 ㆍ곽상도 박영수 등 ㆍ법조인 출신  브로크들 이란건   명백한 사실이고  다만 검찰에서 더이상  수사를  하지않는다는데   문제가  있다 ㆍ아마도   윤석열 이 대권잡으면 ㆍ그냥  흐지부지   없어질거고  이재명 이  잡으면  실체가 밝혀져서  전부  큰집으로  이사가야  할듯 ㆍ,1.0,0
Ugw24vmJGyjnRsp5F6l4AaABAg,그분은죄명   이거든요~~,1.0,1
Ugy6icPibC2d2VPQEoV4AaABAg,그분이 대법관이면 찢죄명 공직선거법 재판거래가 확실하군아니라면 그분은 빼박 찢죄명,1.0,1
Ugw9uPFU9n8tryQyaIR4AaABAg,김만배가 그분은 성남시장 이라고 하지않았나요? 시장이 시키는대로 했다고,0.5,0
Ugy-fk9rUbI2hgW0dwp4AaABAg,꼭꼭 숨어있는 몸통 이재명 이제 그만 자수 하시지요  하나씩 하나씩 시선 흐리게  꺼집어 내는것 국민들. 다 알고 있습니다.국민들  분노 합니다.,1.0,0
UgwkuJRlD5w26d9AJEt4AaABAg,다 처단하라우!!!검찰 출신 윤석열만이 할 수있는 일들이네!!!민심이 천심이네!!!,1.0,0
Ugx8drDlAg4aw9R2hr94AaABAg,대단하다 대단해 진짜 저런놈들한테 이 대한민국 다시 넘기는 순간 국가부도다 전과4범 형수한테 쌍욕한 죄명이가 대통령 후보인 잣같은 세상,1.0,1
UgxAIGipQoqp6RRBRvN4AaABAg,대법관...해준 일이 있어서 주겠다는 사람은 있는데 받을사람이 손사래를 친다는 것은 양쪽다 철저한 조사필요합니다.너무 겸손하신 대법관???,0.0,0
UgxtU-qtiYgcmRvH62x4AaABAg,대장동 그분은 이재명 아닌가요?내가 성남 시장 이었다면 나한테 이익이 안 온다면 굳이 허가를 해 줄 이유가 없는데그렇다고 5천억원을 그냥 다른 사람에게 줘요? 공짜로? 법카로도 알뜰하게 세금 빼 먹던 이재명이 5천억원을 공짜로 남을 줬다고? 푸하하하하하하 농담 잘하네,1.0,0
UgyBDyTMLJBsdoSMDWt4AaABAg,대장동을 수사하지 않는것이 김명수 를 포함 거금을 받어서 뭉개고 있는 것 같은 느낌 이 듭니다,0.0,0
UgxLy8JRQqyQ1ve76c94AaABAg,돈을 준 사람은 절대 혼자 죽지 않는다,0.0,0
UgyRfa6M5GYwbVvmiR94AaABAg,리죄명의 정치생명 연장해준 대법원. 정권교체하고 반드시 특검해야된다,1.0,1
UgwL0pnqocgsHhM0GfZ4AaABAg,말장난으로 재명의 면피하려는 의도로 보입니다,1.0,0
Ugx64ck61-aJn_qOeF14AaABAg,문재인법관님들정신챙겨~~뮨재인과함께다감방행,0.0,0
Ugxrl8k45ndlqgjPzvF4AaABAg,문재인형 한마디 좀 해바요~ 개 판이네….대장동 완전 돈 잔치네,0.3333333333333333,0
UgxHrEKv8baGOYDPqZF4AaABAg,아니땐 굴뚝에  연기나지 않는다 !!,0.75,0
UgxI5Ui9i7AXRUeCSXJ4AaABAg,"여론조작 속지말고,깨시민들 똘똘뭉쳐,우리위해,일꾼,이재명이 답이다.!!",1.0,0
UgylFiAA7n6Wh4EHQEN4AaABAg,역시 민주당은 잔머리대장 ᆢ ㅋ,1.0,0
UgwJ6XPatB-sH5-eYcp4AaABAg,역시 윤가랑 연결고리가있네 국짐당은 이재명후보에게 당장 사과해라~~,1.0,1
UgwM5E9PlB68nHlFXJV4AaABAg,"유동규, 김만배 좀 제대로 족쳐 어서 대장동 실마리 좀 풀어보자. 어차피 이재명과 윤석열이 나오겠지만....",1.0,0
UgyC7xUUIE4hkHO2a_p4AaABAg,윤석렬후보님 응원합니다 ~~!!,1.0,0
UgzTEmRv9sJtUhWTdVl4AaABAg,윤석열   후보님   꼭    대통령   되셔서 .대장동   진실   밝혀주십시요,1.0,0
UgyGruAfoR4r_Cs1VlB4AaABAg,윤석열되어야다잡아넣는다한동훈수사시켜라,1.0,0
UgxFXQYgDdvxIAw62vx4AaABAg,이 대법관 이재명 무죄 판결 그 사람 아닌가? 그 후 화천대유 법률 고문도 하고 이미 밝혀졌던 건데. 여기에 여야 없이 돈벌레들 많이 달라 붙어있을 거다. 윤석열 후보 이 건은 당 상관없이 모두 깨끗하게 밝히겠다고 해야한다.,1.0,0
Ugyl7nNi7V1PzH_GnN14AaABAg,이것들 죄다 작전짜고 나왔네.. 저 녹취록은 언제 녹음해서 조작한건지 대단한 재명이네 ㅋ대선 질거 같으니깐 아주 별그지같은 계획으로 작전만들고 난리군.. 이글에 댓글 오지게다는 인간들 🐕 라고 짖는것으로 간주~~~,1.0,0
UgxtDtCCyNzZ8PrTcM94AaABAg,이재명 무죄 만들어 주려면그정도는 써야지역사상 최악의 재판거래,1.0,0
UgzO61hBlwLjQnJnPbN4AaABAg,재미있겠네반드시  윤씨가 대통령 되면 제대로수상새서밝혀지기를 ~~,1.0,0
Ugy-fBwD0TwNXYtc_7V4AaABAg,저걸 믿냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 김만배가 언제부터 나오던 배우라고 ㅋㅋㅋ 저걸 믿고 설치냐 ㅋㅋㅋㅋㅋ 깔거면 진작에 깠지 ㅋㅋ 그저 의혹 ㅋㅋㅋㅋ 프레임 씌우기 도데체 언제끝남?,1.0,0
UgypR-2qHmtKYlVBpEF4AaABAg,전과4범 이재명을 반드시 물리칩시다!!!!!  정권교체 윤석열 하이팅!!!!!!!,1.0,0
UgzsOzKmjiiu5ZL2RJx4AaABAg,정권교체가 답이다 이나라 살리는것은 윤석열 뿐이다 이번선거는 자유민주주의가 승리하느냐 아니면 이해찬이가 말했드시 10년20년 장기집권으로 가느냐 각자 나름대로 정직한 대통령을 원할것이다 당신의 선택이 말한다,1.0,0
UgyrebuThixt4Syf8VB4AaABAg,정신차리자. 대장동은 국힘이 범인이다,0.0,0
UgxZnIO9z5mVnRkX7h94AaABAg,조금만 더 지켜보고 기다려봅시다 흥분하지 맙시다 저자들의 흔들림에 우리는 냉정하게 대처하여야 합니다 대장동 사태를 아직도 의혹이라고 하지않습니까 우리의 국민성은 한방에 훅 보내는 위력이 있습니다 다함께 파이팅,0.0,0
Ugz09ZGBdIykofc_fsx4AaABAg,"조재연 대법관, 권순일 과 같은  이재명  재판거래!",1.0,0
Ugy-HmJs5FfKt0JVO0N4AaABAg,조재연대법관은부정선거 재판에서 루페망원경을 사용못하게 하는 등 황당하고 수상한 행동한 대법관중의 한 사람입니다.,0.0,0
UgyU0U8ZBYNa-meCIZN4AaABAg,죄라곤 1도 없는 이재명에게 전부 뒤집어 씌울라고 온갖 공작을 벌였지만 결국 진실은 드러나게 되 있다.개검과 개판들이 대한민국을 말아먹으려고 작정을 한거지. 툇!,1.0,0
Ugy2Mc5NV3iY_aIRAbR4AaABAg,죄명 대장동 의문사 정신병원 전과4범 불륜 쌍욕 횡령궁 황제갑질 법인카드 바꿔치기 국민세금이다 사기부부 후보자격 박탈 한심하다,0.0,1
UgxDza4rhC-27YaZtZl4AaABAg,죄명은 감방갈때가지우기지 재판끝날때진실을 얘기하게지,1.0,1
UgxKvxozwivfG_azIl54AaABAg,죄명이가 몸통이라는 빼박 증거가 나와버렸네.,0.5,1
UgxkeefkR0RT7PWt9cV4AaABAg,지목받은 대법관은 떳떳하다면 김만배를당장 고발해야 하는데왜 가만히 있나,0.0,0
UgxppfNZKfecnfBKYlF4AaABAg,찢죄명 빠들아~ 대장동 설계자 찢죄명~!! 결제자 찢죄명~!! 자꾸 까먹지 말고 외우라고 이것들아~!! 이건 정확한 팩트니~!!!,0.0,1
UgyRp2g4KclAZHdfarZ4AaABAg,"추악한 비리검사의 실체

김만배와 대화자(?) 의 추가 녹취록 
김만배 : ""윤석렬 영장들어오면, 윤석렬은 죽어.""
대화자 :  ""죽죠~ 원래 죄가 많은 사람이긴 해~윤석렬은. 그래서 ""
김만배 :  ""되게 좋으신분이야""
대화자 :  ""그렇죠""
김만배 :  ""나한테도 꼭 잡으면서 '내가 우리 김부장 잘 아는데, 위험하지 않게해~(웃음)",0.0,0
Ugz9tHQirJThp727bAl4AaABAg,특검해라 이재명 민주당아. 생떼당2 작업 들어갔네 ㅋㅋ,1.0,0
UgxgkHHFziZVEe18el14AaABAg,횡령궁김혜경도 같은범죄자국민혈세탕진했다 반드시구속해야한다,1.0,1
UgysUrTlDILlKxCFZp54AaABAg,"1)부자,기득권>국짐당지지:기득권유지  합리적선택.2)일반서민->민주당지지 : 공존을 위한 합리적 선택.  3)부자,기득권 -> 민주당지지  :  철학적,양심적 선택4)쥐뿔도없이-> 국짐당지지=이사람들 뭐지?개돼지 취급 당하며 씨입주고 뺨 맞지 말자!최소 집사와 도축업자 정도는 구분하자!부패 기득권정권 아래서 개돼지를 위한 만찬은 없다.저들이 왜 당신들한테 좋은 세상을 만들겠나?촛불 이후 이제 겨우 5년 지났다. 첫 술에 배불려고 하지마라. 해방후 수십년 쌓여온 반역의 역사를 정리할려면 시간이 조금 더 걸릴뿐이다.□○●○●○",1.0,1
Ugzqd2yzWa9pIhdZJcV4AaABAg,경제와 평화 대통령 이재명!이재명은 승리합니다.대한민국의 국민은 현명합니다!!!기호1번 이재명♡♡♡111♡♡♡,0.6666666666666666,0
Ugyh0qvpzdhKeYcHbXJ4AaABAg,국민생명을 소홀히한 죄는 더이상 묵과할 수 없읍니다,1.0,0
UgwNLIXtaBcR6w2KbTB4AaABAg,독감도 수십수백 변이 바이러스가있지만 퉁쳐서 독감이라하듯이 그냥 이제 오미크론도 그냥 플루의 한 종류로보고 독감 또는 몸살감기 정도로 대하듯하면 좋겠다. 일반 감기도 합병증오면 폐렴 중증까지 가는건데 오미라고 다를게뭔지..,0.0,0
UgwdCggA90d9H34J83p4AaABAg,빨리 풀고ㆍ빨리 정점가야지ㆍ계속 방역하며 질질 끌면서 정점 가을되야 겠냐방역에 세뇌되서ᆢ방역이 무슨 종교처럼 숭배하니,0.0,0
UgzoKzXK0VEkNSXkeAN4AaABAg,선거 끝나면 아마 낮춰질 겁니다. 왜? 확진자 숫자가 거짓이니까?! 부정선거용 확진자 숫자 일 가능성도 있습니다.,1.0,0
Ugzfk4oxV_NUgUK9IKV4AaABAg,아니 오미크론 자체가 특효라니까 ㅋㅋㅋㅋ 증가하고 감소하는게 무의미하다고 ㅋㅋㅋㅋ,0.0,0
Ugwks0iU9fn3vk2UR294AaABAg,정부의 고민도 깊어지겠지만!!언제정점이올지도모르는데방역에고삐를푸는거는 아직이르다는느낌이든다~~왜지금??,0.0,0
UgwHkej8xjVlESIubJd4AaABAg,"제 망상일수도 있는데 자택격리 자율에 맡긴이후로 그냥 확진자인데도 밖에 다니는 사람 많은거같아요...오미크론은 특히 인후통이 심해서 기침이 제일큰 증상인데 헬스장, 마트, 편의시설 어딜가도 기침, 가래끓는 소리가 천지입니다.근데 이제 자택격리 추적&관리 안하고 양심에 맡기는거 사실인가요 루머인가요?",0.0,0
UgyI8DX5i5H2b3vHqnB4AaABAg,10조선아 적당히 해라..제2의 논두렁 조작질이구먼.. 신동욱 이인간 sbs 에서 논두렁 가짜뉴스 최초 유포자 🐕버릇 남못주는구먼,0.0,1
UgylIsmDKlOgeLbp59B4AaABAg,2012년 대선 토론때 알아봤지. 내가 저 자리에 갈수만 있다면 무엇이든 하리라 했던 그 표정. 그리고 대선에 지고 나서 부부가 대판 싸웠단 기사 잊혀 지지가 않음. 남에게 누명 씌우고 올라간 그자리 이제 곧 내려와야 하니 기분이 어떨지 궁금하네 그리고 내려오면 뒷날이 순탄치 않을 것 같네.,0.0,0
UgyvzZblz-qyljloi6t4AaABAg,21세기 살아있는 명성황후 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0,0
